
Analyzing truncation and approx. solver asymptotics, and tuning stopping times

Studying convergence for obs 1
N_trunc=3, prob=0.806504, Cauchy-err=0.0235645
N_trunc=4, prob=0.814822, Cauchy-err=0.00831753
N_trunc=5, prob=0.818374, Cauchy-err=0.00355194
N_trunc=6, prob=0.820076, Cauchy-err=0.00170275
N_trunc=7, prob=0.820963, Cauchy-err=0.000886516
N_trunc=8, prob=0.821457, Cauchy-err=0.000494438
N_trunc=9, prob=0.821751, Cauchy-err=0.000293838
N_trunc=10, prob=0.821937, Cauchy-err=0.000185676
N_trunc=11, prob=0.822062, Cauchy-err=0.000124607
N_trunc=12, prob=0.82215, Cauchy-err=8.87108e-05
N_trunc=13, prob=0.822217, Cauchy-err=6.69062e-05
N_trunc=14, prob=0.822271, Cauchy-err=5.33697e-05
N_trunc=15, prob=0.822315, Cauchy-err=4.49402e-05
N_trunc=16, prob=0.822355, Cauchy-err=3.98628e-05
N_trunc=17, prob=0.822393, Cauchy-err=3.71612e-05
N_trunc=18, prob=0.822429, Cauchy-err=3.63164e-05
N_trunc=19, prob=0.822466, Cauchy-err=3.71011e-05
N_trunc=20, prob=0.822505, Cauchy-err=3.94951e-05
N_trunc=21, prob=0.822549, Cauchy-err=4.36408e-05
N_trunc=22, prob=0.822599, Cauchy-err=4.98086e-05
N_trunc=23, prob=0.822657, Cauchy-err=5.83362e-05
N_trunc=24, prob=0.822727, Cauchy-err=6.94819e-05
N_trunc=25, prob=0.82281, Cauchy-err=8.31107e-05
N_trunc=26, prob=0.822908, Cauchy-err=9.81763e-05
N_trunc=27, prob=0.82302, Cauchy-err=0.000112197
N_trunc=28, prob=0.823142, Cauchy-err=0.000121342
N_trunc=29, prob=0.823263, Cauchy-err=0.000121789
N_trunc=30, prob=0.823375, Cauchy-err=0.000111954
N_trunc=31, prob=0.823469, Cauchy-err=9.37882e-05
N_trunc=32, prob=0.823541, Cauchy-err=7.17926e-05
N_trunc=33, prob=0.823591, Cauchy-err=5.06111e-05
N_trunc=34, prob=0.823625, Cauchy-err=3.31963e-05
N_trunc=35, prob=0.823645, Cauchy-err=2.0469e-05
N_trunc=36, prob=0.823657, Cauchy-err=1.19728e-05
N_trunc=37, prob=0.823664, Cauchy-err=6.69175e-06
N_trunc=38, prob=0.823667, Cauchy-err=3.59348e-06
N_trunc=39, prob=0.823669, Cauchy-err=1.86157e-06
N_trunc=40, prob=0.82367, Cauchy-err=9.33068e-07
N_trunc=41, prob=0.823671, Cauchy-err=4.53483e-07
N_trunc=42, prob=0.823671, Cauchy-err=2.14065e-07
N_trunc=43, prob=0.823671, Cauchy-err=9.82729e-08
N_trunc=44, prob=0.823671, Cauchy-err=4.39238e-08
N_trunc=45, prob=0.823671, Cauchy-err=1.91314e-08
N_trunc=46, prob=0.823671, Cauchy-err=8.127e-09

Studying convergence for obs 3
N_trunc=0, prob=0.135335, Cauchy-err=0.135335
N_trunc=1, prob=0.688247, Cauchy-err=0.552912
N_trunc=2, prob=0.78294, Cauchy-err=0.0946927
N_trunc=3, prob=0.806504, Cauchy-err=0.0235645
N_trunc=4, prob=0.814822, Cauchy-err=0.00831753
N_trunc=5, prob=0.818374, Cauchy-err=0.00355194
N_trunc=6, prob=0.820076, Cauchy-err=0.00170275
N_trunc=7, prob=0.820963, Cauchy-err=0.000886516
N_trunc=8, prob=0.821457, Cauchy-err=0.000494438
N_trunc=9, prob=0.821751, Cauchy-err=0.000293838
N_trunc=10, prob=0.821937, Cauchy-err=0.000185676
N_trunc=11, prob=0.822062, Cauchy-err=0.000124607
N_trunc=12, prob=0.82215, Cauchy-err=8.87108e-05
N_trunc=13, prob=0.822217, Cauchy-err=6.69062e-05
N_trunc=14, prob=0.822271, Cauchy-err=5.33697e-05
N_trunc=15, prob=0.822315, Cauchy-err=4.49402e-05
N_trunc=16, prob=0.822355, Cauchy-err=3.98628e-05
N_trunc=17, prob=0.822393, Cauchy-err=3.71612e-05
N_trunc=18, prob=0.822429, Cauchy-err=3.63164e-05
N_trunc=19, prob=0.822466, Cauchy-err=3.71011e-05
N_trunc=20, prob=0.822505, Cauchy-err=3.94951e-05
N_trunc=21, prob=0.822549, Cauchy-err=4.36408e-05
N_trunc=22, prob=0.822599, Cauchy-err=4.98086e-05
N_trunc=23, prob=0.822657, Cauchy-err=5.83362e-05
N_trunc=24, prob=0.822727, Cauchy-err=6.94819e-05
N_trunc=25, prob=0.82281, Cauchy-err=8.31107e-05
N_trunc=26, prob=0.822908, Cauchy-err=9.81763e-05
N_trunc=27, prob=0.82302, Cauchy-err=0.000112197
N_trunc=28, prob=0.823142, Cauchy-err=0.000121342
N_trunc=29, prob=0.823263, Cauchy-err=0.000121789
N_trunc=30, prob=0.823375, Cauchy-err=0.000111954
N_trunc=31, prob=0.823469, Cauchy-err=9.37882e-05
N_trunc=32, prob=0.823541, Cauchy-err=7.17926e-05
N_trunc=33, prob=0.823591, Cauchy-err=5.06111e-05
N_trunc=34, prob=0.823625, Cauchy-err=3.31963e-05
N_trunc=35, prob=0.823645, Cauchy-err=2.0469e-05
N_trunc=36, prob=0.823657, Cauchy-err=1.19728e-05
N_trunc=37, prob=0.823664, Cauchy-err=6.69175e-06
N_trunc=38, prob=0.823667, Cauchy-err=3.59348e-06
N_trunc=39, prob=0.823669, Cauchy-err=1.86157e-06
N_trunc=40, prob=0.82367, Cauchy-err=9.33068e-07
N_trunc=41, prob=0.823671, Cauchy-err=4.53483e-07
N_trunc=42, prob=0.823671, Cauchy-err=2.14065e-07
N_trunc=43, prob=0.823671, Cauchy-err=9.82729e-08
N_trunc=44, prob=0.823671, Cauchy-err=4.39238e-08
N_trunc=45, prob=0.823671, Cauchy-err=1.91314e-08
N_trunc=46, prob=0.823671, Cauchy-err=8.127e-09

Studying convergence for obs 4
N_trunc=0, prob=0.135335, Cauchy-err=0.135335
N_trunc=1, prob=0.688247, Cauchy-err=0.552912
N_trunc=2, prob=0.78294, Cauchy-err=0.0946927
N_trunc=3, prob=0.806504, Cauchy-err=0.0235645
N_trunc=4, prob=0.814822, Cauchy-err=0.00831753
N_trunc=5, prob=0.818374, Cauchy-err=0.00355194
N_trunc=6, prob=0.820076, Cauchy-err=0.00170275
N_trunc=7, prob=0.820963, Cauchy-err=0.000886516
N_trunc=8, prob=0.821457, Cauchy-err=0.000494438
N_trunc=9, prob=0.821751, Cauchy-err=0.000293838
N_trunc=10, prob=0.821937, Cauchy-err=0.000185676
N_trunc=11, prob=0.822062, Cauchy-err=0.000124607
N_trunc=12, prob=0.82215, Cauchy-err=8.87108e-05
N_trunc=13, prob=0.822217, Cauchy-err=6.69062e-05
N_trunc=14, prob=0.822271, Cauchy-err=5.33697e-05
N_trunc=15, prob=0.822315, Cauchy-err=4.49402e-05
N_trunc=16, prob=0.822355, Cauchy-err=3.98628e-05
N_trunc=17, prob=0.822393, Cauchy-err=3.71612e-05
N_trunc=18, prob=0.822429, Cauchy-err=3.63164e-05
N_trunc=19, prob=0.822466, Cauchy-err=3.71011e-05
N_trunc=20, prob=0.822505, Cauchy-err=3.94951e-05
N_trunc=21, prob=0.822549, Cauchy-err=4.36408e-05
N_trunc=22, prob=0.822599, Cauchy-err=4.98086e-05
N_trunc=23, prob=0.822657, Cauchy-err=5.83362e-05
N_trunc=24, prob=0.822727, Cauchy-err=6.94819e-05
N_trunc=25, prob=0.82281, Cauchy-err=8.31107e-05
N_trunc=26, prob=0.822908, Cauchy-err=9.81763e-05
N_trunc=27, prob=0.82302, Cauchy-err=0.000112197
N_trunc=28, prob=0.823142, Cauchy-err=0.000121342
N_trunc=29, prob=0.823263, Cauchy-err=0.000121789
N_trunc=30, prob=0.823375, Cauchy-err=0.000111954
N_trunc=31, prob=0.823469, Cauchy-err=9.37882e-05
N_trunc=32, prob=0.823541, Cauchy-err=7.17926e-05
N_trunc=33, prob=0.823591, Cauchy-err=5.06111e-05
N_trunc=34, prob=0.823625, Cauchy-err=3.31963e-05
N_trunc=35, prob=0.823645, Cauchy-err=2.0469e-05
N_trunc=36, prob=0.823657, Cauchy-err=1.19728e-05
N_trunc=37, prob=0.823664, Cauchy-err=6.69175e-06
N_trunc=38, prob=0.823667, Cauchy-err=3.59348e-06
N_trunc=39, prob=0.823669, Cauchy-err=1.86157e-06
N_trunc=40, prob=0.82367, Cauchy-err=9.33068e-07
N_trunc=41, prob=0.823671, Cauchy-err=4.53483e-07
N_trunc=42, prob=0.823671, Cauchy-err=2.14065e-07
N_trunc=43, prob=0.823671, Cauchy-err=9.82729e-08
N_trunc=44, prob=0.823671, Cauchy-err=4.39238e-08
N_trunc=45, prob=0.823671, Cauchy-err=1.91314e-08
N_trunc=46, prob=0.823671, Cauchy-err=8.127e-09

Studying convergence for obs 5
N_trunc=0, prob=2.68126e-05, Cauchy-err=2.68126e-05
N_trunc=1, prob=5.10855e-05, Cauchy-err=2.42729e-05
N_trunc=2, prob=7.42107e-05, Cauchy-err=2.31252e-05
N_trunc=3, prob=9.73563e-05, Cauchy-err=2.31456e-05
N_trunc=4, prob=0.00012165, Cauchy-err=2.42939e-05
N_trunc=5, prob=0.000148342, Cauchy-err=2.6692e-05
N_trunc=6, prob=0.000178983, Cauchy-err=3.06404e-05
N_trunc=7, prob=0.000215656, Cauchy-err=3.66729e-05
N_trunc=8, prob=0.000261305, Cauchy-err=4.56492e-05
N_trunc=9, prob=0.000320177, Cauchy-err=5.88717e-05
N_trunc=10, prob=0.00039829, Cauchy-err=7.81136e-05
N_trunc=11, prob=0.000503466, Cauchy-err=0.000105176
N_trunc=12, prob=0.000643727, Cauchy-err=0.00014026
N_trunc=13, prob=0.000822752, Cauchy-err=0.000179026
N_trunc=14, prob=0.00103365, Cauchy-err=0.000210902
N_trunc=15, prob=0.00125671, Cauchy-err=0.000223055
N_trunc=16, prob=0.00146582, Cauchy-err=0.000209108
N_trunc=17, prob=0.00163987, Cauchy-err=0.000174048
N_trunc=18, prob=0.00176995, Cauchy-err=0.000130088
N_trunc=19, prob=0.00185865, Cauchy-err=8.86927e-05
N_trunc=20, prob=0.00191469, Cauchy-err=5.60414e-05
N_trunc=21, prob=0.00194796, Cauchy-err=3.32708e-05
N_trunc=22, prob=0.00196672, Cauchy-err=1.87595e-05
N_trunc=23, prob=0.00197684, Cauchy-err=1.01255e-05
N_trunc=24, prob=0.00198211, Cauchy-err=5.26107e-06
N_trunc=25, prob=0.00198475, Cauchy-err=2.64166e-06
N_trunc=26, prob=0.00198603, Cauchy-err=1.28531e-06
N_trunc=27, prob=0.00198664, Cauchy-err=6.07181e-07
N_trunc=28, prob=0.00198692, Cauchy-err=2.78899e-07
N_trunc=29, prob=0.00198704, Cauchy-err=1.2471e-07
N_trunc=30, prob=0.0019871, Cauchy-err=5.43386e-08
N_trunc=31, prob=0.00198712, Cauchy-err=2.30905e-08
N_trunc=32, prob=0.00198713, Cauchy-err=9.57624e-09

Studying convergence for obs 6
N_trunc=0, prob=0, Cauchy-err=0
N_trunc=1, prob=0, Cauchy-err=0
N_trunc=2, prob=0, Cauchy-err=0
N_trunc=3, prob=0, Cauchy-err=0
N_trunc=4, prob=2.1239e-33, Cauchy-err=2.1239e-33
N_trunc=5, prob=1.27166e-21, Cauchy-err=1.27166e-21
N_trunc=6, prob=9.13293e-15, Cauchy-err=9.13293e-15
N_trunc=7, prob=1.57775e-10, Cauchy-err=1.57766e-10
N_trunc=8, prob=8.19187e-08, Cauchy-err=8.1761e-08
N_trunc=9, prob=5.16111e-06, Cauchy-err=5.07919e-06
N_trunc=10, prob=8.79486e-05, Cauchy-err=8.27875e-05
N_trunc=11, prob=0.000644937, Cauchy-err=0.000556988
N_trunc=12, prob=0.00266072, Cauchy-err=0.00201578
N_trunc=13, prob=0.00724887, Cauchy-err=0.00458815
N_trunc=14, prob=0.0146525, Cauchy-err=0.00740364
N_trunc=15, prob=0.024199, Cauchy-err=0.0095465
N_trunc=16, prob=0.0339849, Cauchy-err=0.00978587
N_trunc=17, prob=0.0424127, Cauchy-err=0.00842785
N_trunc=18, prob=0.0486983, Cauchy-err=0.00628553
N_trunc=19, prob=0.0528938, Cauchy-err=0.00419554
N_trunc=20, prob=0.0554667, Cauchy-err=0.00257286
N_trunc=21, prob=0.0569445, Cauchy-err=0.00147785
N_trunc=22, prob=0.0577505, Cauchy-err=0.000805959
N_trunc=23, prob=0.0581716, Cauchy-err=0.000421134
N_trunc=24, prob=0.0583837, Cauchy-err=0.000212105
N_trunc=25, prob=0.0584871, Cauchy-err=0.000103374
N_trunc=26, prob=0.058536, Cauchy-err=4.88804e-05
N_trunc=27, prob=0.0585584, Cauchy-err=2.24656e-05
N_trunc=28, prob=0.0585685, Cauchy-err=1.00495e-05
N_trunc=29, prob=0.0585729, Cauchy-err=4.38005e-06
N_trunc=30, prob=0.0585747, Cauchy-err=1.86169e-06
N_trunc=31, prob=0.0585755, Cauchy-err=7.72252e-07
N_trunc=32, prob=0.0585758, Cauchy-err=3.12854e-07
N_trunc=33, prob=0.0585759, Cauchy-err=1.2386e-07
N_trunc=34, prob=0.058576, Cauchy-err=4.79494e-08
N_trunc=35, prob=0.058576, Cauchy-err=1.81609e-08
N_trunc=36, prob=0.058576, Cauchy-err=6.73796e-09

Studying convergence for obs 7
N_trunc=0, prob=0, Cauchy-err=0
N_trunc=1, prob=0, Cauchy-err=0
N_trunc=2, prob=0, Cauchy-err=0
N_trunc=3, prob=0, Cauchy-err=0
N_trunc=4, prob=2.20805e-33, Cauchy-err=2.20805e-33
N_trunc=5, prob=1.32205e-21, Cauchy-err=1.32205e-21
N_trunc=6, prob=9.49478e-15, Cauchy-err=9.49477e-15
N_trunc=7, prob=1.64026e-10, Cauchy-err=1.64017e-10
N_trunc=8, prob=8.51643e-08, Cauchy-err=8.50003e-08
N_trunc=9, prob=5.36559e-06, Cauchy-err=5.28042e-06
N_trunc=10, prob=9.14331e-05, Cauchy-err=8.60675e-05
N_trunc=11, prob=0.000670489, Cauchy-err=0.000579056
N_trunc=12, prob=0.00276613, Cauchy-err=0.00209564
N_trunc=13, prob=0.00753607, Cauchy-err=0.00476993
N_trunc=14, prob=0.015233, Cauchy-err=0.00769697
N_trunc=15, prob=0.0251578, Cauchy-err=0.00992473
N_trunc=16, prob=0.0353313, Cauchy-err=0.0101736
N_trunc=17, prob=0.0440931, Cauchy-err=0.00876176
N_trunc=18, prob=0.0506277, Cauchy-err=0.00653456
N_trunc=19, prob=0.0549894, Cauchy-err=0.00436177
N_trunc=20, prob=0.0576642, Cauchy-err=0.0026748
N_trunc=21, prob=0.0592006, Cauchy-err=0.0015364
N_trunc=22, prob=0.0600385, Cauchy-err=0.00083789
N_trunc=23, prob=0.0604763, Cauchy-err=0.000437819
N_trunc=24, prob=0.0606968, Cauchy-err=0.000220509
N_trunc=25, prob=0.0608043, Cauchy-err=0.000107469
N_trunc=26, prob=0.0608551, Cauchy-err=5.08171e-05
N_trunc=27, prob=0.0608785, Cauchy-err=2.33557e-05
N_trunc=28, prob=0.0608889, Cauchy-err=1.04477e-05
N_trunc=29, prob=0.0608935, Cauchy-err=4.55359e-06
N_trunc=30, prob=0.0608954, Cauchy-err=1.93545e-06
N_trunc=31, prob=0.0608962, Cauchy-err=8.02848e-07
N_trunc=32, prob=0.0608966, Cauchy-err=3.25249e-07
N_trunc=33, prob=0.0608967, Cauchy-err=1.28767e-07
N_trunc=34, prob=0.0608967, Cauchy-err=4.98491e-08
N_trunc=35, prob=0.0608968, Cauchy-err=1.88804e-08
N_trunc=36, prob=0.0608968, Cauchy-err=7.00492e-09

Studying convergence for obs 8
N_trunc=0, prob=7.27734e-07, Cauchy-err=7.27734e-07
N_trunc=1, prob=0.000737042, Cauchy-err=0.000736314
N_trunc=2, prob=0.00107084, Cauchy-err=0.000333798
N_trunc=3, prob=0.00140507, Cauchy-err=0.000334234
N_trunc=4, prob=0.0017561, Cauchy-err=0.000351026
N_trunc=5, prob=0.00214213, Cauchy-err=0.000386035
N_trunc=6, prob=0.00258599, Cauchy-err=0.000443857
N_trunc=7, prob=0.0031189, Cauchy-err=0.000532906
N_trunc=8, prob=0.00378664, Cauchy-err=0.00066774
N_trunc=9, prob=0.00466047, Cauchy-err=0.000873829
N_trunc=10, prob=0.0058567, Cauchy-err=0.00119623
N_trunc=11, prob=0.0075654, Cauchy-err=0.0017087
N_trunc=12, prob=0.0100638, Cauchy-err=0.00249835
N_trunc=13, prob=0.0136415, Cauchy-err=0.00357776
N_trunc=14, prob=0.018384, Cauchy-err=0.0047425
N_trunc=15, prob=0.0239478, Cauchy-err=0.00556378
N_trunc=16, prob=0.0296072, Cauchy-err=0.00565944
N_trunc=17, prob=0.0346056, Cauchy-err=0.00499834
N_trunc=18, prob=0.0384959, Cauchy-err=0.00389034
N_trunc=19, prob=0.041219, Cauchy-err=0.00272306
N_trunc=20, prob=0.0429679, Cauchy-err=0.00174892
N_trunc=21, prob=0.0440164, Cauchy-err=0.00104848
N_trunc=22, prob=0.0446109, Cauchy-err=0.000594519
N_trunc=23, prob=0.0449328, Cauchy-err=0.000321915
N_trunc=24, prob=0.0451003, Cauchy-err=0.000167557
N_trunc=25, prob=0.0451846, Cauchy-err=8.42154e-05
N_trunc=26, prob=0.0452256, Cauchy-err=4.09982e-05
N_trunc=27, prob=0.0452449, Cauchy-err=1.9374e-05
N_trunc=28, prob=0.0452538, Cauchy-err=8.90108e-06
N_trunc=29, prob=0.0452578, Cauchy-err=3.98077e-06
N_trunc=30, prob=0.0452596, Cauchy-err=1.73471e-06
N_trunc=31, prob=0.0452603, Cauchy-err=7.37217e-07
N_trunc=32, prob=0.0452606, Cauchy-err=3.05771e-07
N_trunc=33, prob=0.0452607, Cauchy-err=1.23861e-07
N_trunc=34, prob=0.0452608, Cauchy-err=4.90326e-08
N_trunc=35, prob=0.0452608, Cauchy-err=1.89802e-08
N_trunc=36, prob=0.0452608, Cauchy-err=7.1882e-09

Studying convergence for obs 9
N_trunc=0, prob=0.600828, Cauchy-err=0.600828
N_trunc=1, prob=0.743694, Cauchy-err=0.142866
N_trunc=2, prob=0.781375, Cauchy-err=0.0376815
N_trunc=3, prob=0.795096, Cauchy-err=0.0137213
N_trunc=4, prob=0.801093, Cauchy-err=0.0059969
N_trunc=5, prob=0.804023, Cauchy-err=0.00292985
N_trunc=6, prob=0.805573, Cauchy-err=0.00155005
N_trunc=7, prob=0.80645, Cauchy-err=0.000876547
N_trunc=8, prob=0.806977, Cauchy-err=0.000527282
N_trunc=9, prob=0.807314, Cauchy-err=0.000336833
N_trunc=10, prob=0.807542, Cauchy-err=0.000228314
N_trunc=11, prob=0.807706, Cauchy-err=0.000164073
N_trunc=12, prob=0.807831, Cauchy-err=0.000124868
N_trunc=13, prob=0.807932, Cauchy-err=0.000100498
N_trunc=14, prob=0.808017, Cauchy-err=8.53948e-05
N_trunc=15, prob=0.808094, Cauchy-err=7.64656e-05
N_trunc=16, prob=0.808166, Cauchy-err=7.20081e-05
N_trunc=17, prob=0.808237, Cauchy-err=7.11594e-05
N_trunc=18, prob=0.80831, Cauchy-err=7.36209e-05
N_trunc=19, prob=0.80839, Cauchy-err=7.95344e-05
N_trunc=20, prob=0.808479, Cauchy-err=8.94489e-05
N_trunc=21, prob=0.808584, Cauchy-err=0.000104331
N_trunc=22, prob=0.808709, Cauchy-err=0.000125555
N_trunc=23, prob=0.808864, Cauchy-err=0.000154728
N_trunc=24, prob=0.809057, Cauchy-err=0.000193039
N_trunc=25, prob=0.809297, Cauchy-err=0.000239704
N_trunc=26, prob=0.809586, Cauchy-err=0.000289537
N_trunc=27, prob=0.809918, Cauchy-err=0.000331356
N_trunc=28, prob=0.810268, Cauchy-err=0.000350614
N_trunc=29, prob=0.810605, Cauchy-err=0.000337224
N_trunc=30, prob=0.810898, Cauchy-err=0.000292827
N_trunc=31, prob=0.811128, Cauchy-err=0.000230186
N_trunc=32, prob=0.811294, Cauchy-err=0.000165306
N_trunc=33, prob=0.811403, Cauchy-err=0.000109765
N_trunc=34, prob=0.811472, Cauchy-err=6.82108e-05
N_trunc=35, prob=0.811512, Cauchy-err=4.00891e-05
N_trunc=36, prob=0.811534, Cauchy-err=2.24705e-05
N_trunc=37, prob=0.811546, Cauchy-err=1.20873e-05
N_trunc=38, prob=0.811553, Cauchy-err=6.2681e-06
N_trunc=39, prob=0.811556, Cauchy-err=3.14373e-06
N_trunc=40, prob=0.811557, Cauchy-err=1.52854e-06
N_trunc=41, prob=0.811558, Cauchy-err=7.21754e-07
N_trunc=42, prob=0.811558, Cauchy-err=3.31419e-07
N_trunc=43, prob=0.811558, Cauchy-err=1.48158e-07
N_trunc=44, prob=0.811559, Cauchy-err=6.4542e-08
N_trunc=45, prob=0.811559, Cauchy-err=2.74214e-08
N_trunc=46, prob=0.811559, Cauchy-err=1.13706e-08

Studying convergence for obs 10
N_trunc=0, prob=0.135335, Cauchy-err=0.135335
N_trunc=1, prob=0.688247, Cauchy-err=0.552912
N_trunc=2, prob=0.78294, Cauchy-err=0.0946927
N_trunc=3, prob=0.806504, Cauchy-err=0.0235645
N_trunc=4, prob=0.814822, Cauchy-err=0.00831753
N_trunc=5, prob=0.818374, Cauchy-err=0.00355194
N_trunc=6, prob=0.820076, Cauchy-err=0.00170275
N_trunc=7, prob=0.820963, Cauchy-err=0.000886516
N_trunc=8, prob=0.821457, Cauchy-err=0.000494438
N_trunc=9, prob=0.821751, Cauchy-err=0.000293838
N_trunc=10, prob=0.821937, Cauchy-err=0.000185676
N_trunc=11, prob=0.822062, Cauchy-err=0.000124607
N_trunc=12, prob=0.82215, Cauchy-err=8.87108e-05
N_trunc=13, prob=0.822217, Cauchy-err=6.69062e-05
N_trunc=14, prob=0.822271, Cauchy-err=5.33697e-05
N_trunc=15, prob=0.822315, Cauchy-err=4.49402e-05
N_trunc=16, prob=0.822355, Cauchy-err=3.98628e-05
N_trunc=17, prob=0.822393, Cauchy-err=3.71612e-05
N_trunc=18, prob=0.822429, Cauchy-err=3.63164e-05
N_trunc=19, prob=0.822466, Cauchy-err=3.71011e-05
N_trunc=20, prob=0.822505, Cauchy-err=3.94951e-05
N_trunc=21, prob=0.822549, Cauchy-err=4.36408e-05
N_trunc=22, prob=0.822599, Cauchy-err=4.98086e-05
N_trunc=23, prob=0.822657, Cauchy-err=5.83362e-05
N_trunc=24, prob=0.822727, Cauchy-err=6.94819e-05
N_trunc=25, prob=0.82281, Cauchy-err=8.31107e-05
N_trunc=26, prob=0.822908, Cauchy-err=9.81763e-05
N_trunc=27, prob=0.82302, Cauchy-err=0.000112197
N_trunc=28, prob=0.823142, Cauchy-err=0.000121342
N_trunc=29, prob=0.823263, Cauchy-err=0.000121789
N_trunc=30, prob=0.823375, Cauchy-err=0.000111954
N_trunc=31, prob=0.823469, Cauchy-err=9.37882e-05
N_trunc=32, prob=0.823541, Cauchy-err=7.17926e-05
N_trunc=33, prob=0.823591, Cauchy-err=5.06111e-05
N_trunc=34, prob=0.823625, Cauchy-err=3.31963e-05
N_trunc=35, prob=0.823645, Cauchy-err=2.0469e-05
N_trunc=36, prob=0.823657, Cauchy-err=1.19728e-05
N_trunc=37, prob=0.823664, Cauchy-err=6.69175e-06
N_trunc=38, prob=0.823667, Cauchy-err=3.59348e-06
N_trunc=39, prob=0.823669, Cauchy-err=1.86157e-06
N_trunc=40, prob=0.82367, Cauchy-err=9.33068e-07
N_trunc=41, prob=0.823671, Cauchy-err=4.53483e-07
N_trunc=42, prob=0.823671, Cauchy-err=2.14065e-07
N_trunc=43, prob=0.823671, Cauchy-err=9.82729e-08
N_trunc=44, prob=0.823671, Cauchy-err=4.39238e-08
N_trunc=45, prob=0.823671, Cauchy-err=1.91314e-08
N_trunc=46, prob=0.823671, Cauchy-err=8.127e-09

Studying convergence for obs 11
N_trunc=0, prob=8.04569e-05, Cauchy-err=8.04569e-05
N_trunc=1, prob=0.000132559, Cauchy-err=5.21023e-05
N_trunc=2, prob=0.000168311, Cauchy-err=3.57517e-05
N_trunc=3, prob=0.000194296, Cauchy-err=2.59848e-05
N_trunc=4, prob=0.000214285, Cauchy-err=1.99895e-05
N_trunc=5, prob=0.000230543, Cauchy-err=1.6258e-05
N_trunc=6, prob=0.000244504, Cauchy-err=1.39611e-05
N_trunc=7, prob=0.000257142, Cauchy-err=1.2638e-05
N_trunc=8, prob=0.000269182, Cauchy-err=1.20396e-05
N_trunc=9, prob=0.000281231, Cauchy-err=1.20493e-05
N_trunc=10, prob=0.000293877, Cauchy-err=1.26457e-05
N_trunc=11, prob=0.000307769, Cauchy-err=1.38918e-05
